
day,entity,product,price_tier,anticipation_method,payment_method,installments,amount_transacted,quantity_transactions,quantity_of_merchants
2025-03-20,PJ,pos,normal,D1Anticipation,credit,7,946441.7,468,441
2025-03-20,PJ,link,normal,D1Anticipation,credit,8,304225.95,148,142
2025-03-20,PJ,tap,normal,D0/Nitro,credit,8,81099.54,51,49
2025-03-20,PF,tap,aggressive,D1Anticipation,credit,8,27965.78,6,6
2025-03-20,PF,link,normal,D0/Nitro,credit,8,275466.23,213,208
2025-03-20,PJ,pos,intermediary,D0/Nitro,credit,8,1556,1,1
2025-03-20,PJ,pos,aggressive,D0/Nitro,credit,8,22645,5,5
2025-03-20,PF,tap,domination,D1Anticipation,credit,8,4085.59,2,1
2025-03-20,PJ,tap,intermediary,D0/Nitro,credit,8,800,1,1
2025-03-20,PJ,link,intermediary,D1Anticipation,credit,8,46023.67,16,16
2025-03-20,PJ,tap,aggressive,D0/Nitro,credit,8,1898.46,1,1
2025-03-20,PJ,pos,intermediary,D1Anticipation,credit,8,307678.92,134,112
2025-03-20,PJ,link,domination,D0/Nitro,credit,8,2000,1,1
2025-03-20,PF,tap,normal,D0/Nitro,credit,8,764865.61,592,569
2025-03-20,PF,tap,normal,D1Anticipation,credit,8,1465002.44,949,909
2025-03-20,PJ,link,normal,D0/Nitro,credit,8,109444.1,58,57
2025-03-20,PJ,pos,domination,D0/Nitro,credit,8,2500,2,2
2025-03-20,PJ,tap,aggressive,D1Anticipation,credit,8,67265.49,26,21
2025-03-20,PJ,tap,domination,D1Anticipation,credit,8,33608,4,4
2025-03-20,PJ,pos,normal,D1Anticipation,credit,8,1452745.8,747,696
2025-03-20,PJ,link,aggressive,D0/Nitro,credit,8,13871.81,5,5
2025-03-20,PF,pos,normal,D1Anticipation,credit,8,23808.86,8,8
2025-03-20,PF,pos,normal,D0/Nitro,credit,8,1000,1,1
2025-03-20,PJ,pos,aggressive,D1Anticipation,credit,8,417889.32,188,175
2025-03-20,PJ,tap,normal,D1Anticipation,credit,8,563812.62,228,219
2025-03-20,PJ,pos,domination,D1Anticipation,credit,8,256639.75,118,90
2025-03-20,PJ,link,aggressive,D1Anticipation,credit,8,53984.23,31,27
2025-03-20,PJ,tap,intermediary,D1Anticipation,credit,8,48441.76,13,10
2025-03-20,PF,link,normal,D1Anticipation,credit,8,233461.02,163,159
2025-03-20,PJ,link,domination,D1Anticipation,credit,8,18296.57,10,9
2025-03-20,PF,tap,aggressive,D0/Nitro,credit,8,1700,1,1
2025-03-20,PJ,pos,normal,D0/Nitro,credit,8,119385.63,65,60
2025-03-20,PJ,link,intermediary,D0/Nitro,credit,8,1509.8,1,1
2025-03-20,PJ,pos,normal,D1Anticipation,credit,9,351004.49,170,163
2025-03-20,PJ,pos,normal,D0/Nitro,credit,9,28680.01,14,13
2025-03-20,PF,link,normal,D0/Nitro,credit,9,116518.9,81,81
2025-03-20,PJ,link,aggressive,D0/Nitro,credit,9,4072.99,3,3
2025-03-20,PF,pos,normal,D1Anticipation,credit,9,1004.25,1,1
2025-03-20,PJ,link,domination,D1Anticipation,credit,9,17840.16,4,4
2025-03-20,PJ,pos,intermediary,D1Anticipation,credit,9,25573.81,13,13
2025-03-20,PJ,tap,intermediary,D1Anticipation,credit,9,2000,1,1
2025-03-20,PJ,link,aggressive,D1Anticipation,credit,9,11683.13,5,5
2025-03-20,PJ,tap,normal,D0/Nitro,credit,9,28335.18,18,17
2025-03-20,PJ,link,intermediary,D1Anticipation,credit,9,22488.79,8,8
2025-03-20,PJ,link,normal,D0/Nitro,credit,9,21730.51,16,16
2025-03-20,PF,tap,domination,D1Anticipation,credit,9,30000,3,1
2025-03-20,PF,tap,normal,D1Anticipation,credit,9,478575.2,295,280
2025-03-20,PJ,link,intermediary,D0/Nitro,credit,9,1688.33,2,2
2025-03-20,PJ,tap,aggressive,D1Anticipation,credit,9,3360,3,3
2025-03-20,PJ,pos,domination,D1Anticipation,credit,9,48422.29,12,12
2025-03-20,PJ,tap,normal,D1Anticipation,credit,9,264041.89,63,59
2025-03-20,PJ,pos,aggressive,D1Anticipation,credit,9,99112.44,35,34
2025-03-20,PF,tap,normal,D0/Nitro,credit,9,280248.64,219,212
2025-03-20,PJ,link,normal,D1Anticipation,credit,9,182958.28,44,43
2025-03-20,PF,link,intermediary,D0/Nitro,credit,9,2400.68,1,1
2025-03-20,PF,tap,aggressive,D1Anticipation,credit,9,8791.83,3,3
2025-03-20,PF,link,normal,D1Anticipation,credit,9,74901.23,47,47
2025-03-20,PF,tap,normal,D0/Nitro,credit,10,2769088.33,1777,1644
2025-03-20,PJ,pos,normal,D0/Nitro,credit,10,464313.14,230,195
2025-03-20,PJ,link,domination,D1Anticipation,credit,10,202294.24,56,39
2025-03-20,PJ,link,intermediary,D0/Nitro,credit,10,27524.7,16,13
2025-03-20,PJ,link,aggressive,D0/Nitro,credit,10,24994.99,15,14
2025-03-20,PJ,tap,aggressive,D1Anticipation,credit,10,625022.55,148,126
2025-03-20,PF,pos,aggressive,D1Anticipation,credit,10,988.8,1,1
2025-03-20,PF,link,aggressive,D0/Nitro,credit,10,5736.78,2,2
2025-03-20,PF,tap,domination,D1Anticipation,credit,10,41839,6,2
2025-03-20,PF,link,normal,D0/Nitro,credit,10,927143.06,612,601
2025-03-20,PJ,link,aggressive,D1Anticipation,credit,10,238950.42,97,91
2025-03-20,PF,link,intermediary,D1Anticipation,credit,10,2354.61,1,1
2025-03-20,PJ,pos,intermediary,D0/Nitro,credit,10,11478,6,6
2025-03-20,PJ,link,domination,D0/Nitro,credit,10,22565.59,9,7
2025-03-20,PJ,pos,intermediary,D1Anticipation,credit,10,2060700.32,690,531
2025-03-20,PJ,pos,normal,D1Anticipation,credit,10,8551545.44,3356,2937
2025-03-20,PJ,pos,aggressive,D1Anticipation,credit,10,2792512.65,1010,852
2025-03-20,PF,tap,aggressive,D0/Nitro,credit,10,8267.13,4,3
2025-03-20,PJ,tap,intermediary,D1Anticipation,credit,10,389139.29,64,52
2025-03-20,PJ,tap,normal,D0/Nitro,credit,10,461436.77,242,221
2025-03-20,PJ,link,normal,D0/Nitro,credit,10,486238.96,240,227
2025-03-20,PJ,link,normal,D1Anticipation,credit,10,1388657.25,581,546
2025-03-20,PF,tap,aggressive,D1Anticipation,credit,10,40933.51,16,14
2025-03-20,PJ,pos,domination,D1Anticipation,credit,10,2257420,733,456
2025-03-20,PJ,tap,normal,D1Anticipation,credit,10,3203279.1,1069,977
2025-03-20,PJ,tap,domination,D1Anticipation,credit,10,188253.83,45,24
2025-03-20,PF,pos,normal,D0/Nitro,credit,10,5675.2,3,3
2025-03-20,PJ,tap,domination,D0/Nitro,credit,10,2775,1,1
2025-03-20,PF,tap,normal,D1Anticipation,credit,10,6887430.46,3537,3286
2025-03-20,PJ,pos,aggressive,D0/Nitro,credit,10,48156.26,24,19
2025-03-20,PJ,tap,aggressive,D0/Nitro,credit,10,10859.53,6,4
2025-03-20,PF,link,normal,D1Anticipation,credit,10,889947.99,530,514
2025-03-20,PJ,tap,intermediary,D0/Nitro,credit,10,1200,1,1
2025-03-20,PF,tap,intermediary,D1Anticipation,credit,10,2899,2,2
2025-03-20,PJ,pos,domination,D0/Nitro,credit,10,23528,5,5
2025-03-20,PF,pos,normal,D1Anticipation,credit,10,43286.66,25,22
2025-03-20,PF,pos,intermediary,D1Anticipation,credit,10,6730,5,2
2025-03-20,PJ,link,intermediary,D1Anticipation,credit,10,219814.64,76,64
2025-03-20,PF,tap,normal,D1Anticipation,credit,11,140510.18,75,75
2025-03-20,PJ,link,intermediary,D1Anticipation,credit,11,3031.03,1,1
2025-03-20,PJ,tap,aggressive,D0/Nitro,credit,11,1225.34,1,1
2025-03-20,PF,tap,normal,D0/Nitro,credit,11,90253.44,44,42
2025-03-20,PF,link,normal,D0/Nitro,credit,11,31378.59,22,21
2025-03-20,PF,link,normal,D1Anticipation,credit,11,17636.83,8,8
2025-03-20,PJ,tap,normal,D0/Nitro,credit,11,1630.86,2,2
2025-03-20,PJ,link,normal,D0/Nitro,credit,11,4613.07,3,3
2025-03-20,PJ,pos,normal,D1Anticipation,credit,11,125951.19,34,31
2025-03-20,PJ,pos,intermediary,D1Anticipation,credit,11,50494.4,1,1
2025-03-20,PJ,tap,normal,D1Anticipation,credit,11,87776.89,14,14
2025-03-20,PJ,tap,aggressive,D1Anticipation,credit,11,3538.26,1,1
2025-03-20,PJ,tap,intermediary,D1Anticipation,credit,11,5000,1,1
2025-03-20,PJ,pos,domination,D1Anticipation,credit,11,8542,5,4
2025-03-20,PJ,link,aggressive,D1Anticipation,credit,11,11.89,1,1
2025-03-20,PJ,pos,aggressive,D1Anticipation,credit,11,28161.95,8,8
2025-03-20,PJ,pos,normal,D0/Nitro,credit,11,7908.94,3,3
2025-03-20,PJ,link,normal,D1Anticipation,credit,11,32770.22,16,13
2025-03-20,PJ,link,normal,D1Anticipation,credit,12,1084913,422,399
2025-03-20,PJ,pos,aggressive,D1Anticipation,credit,12,1489336.89,364,293
2025-03-20,PJ,pos,domination,D1Anticipation,credit,12,1800868.74,488,269
2025-03-20,PJ,tap,aggressive,D1Anticipation,credit,12,565336.66,71,62
2025-03-20,PJ,pos,intermediary,D0/Nitro,credit,12,21035.8,4,4
2025-03-20,PJ,pos,domination,D0/Nitro,credit,12,2920,2,2
2025-03-20,PF,tap,intermediary,D1Anticipation,credit,12,39700,3,1
2025-03-20,PJ,tap,aggressive,D0/Nitro,credit,12,12000,1,1
2025-03-20,PJ,link,domination,D0/Nitro,credit,12,9930.12,7,4
2025-03-20,PJ,link,aggressive,D1Anticipation,credit,12,215534.46,74,69
2025-03-20,PF,pos,normal,D1Anticipation,credit,12,37020.25,15,15
2025-03-20,PJ,link,intermediary,D0/Nitro,credit,12,16334.49,8,6
2025-03-20,PF,tap,aggressive,D0/Nitro,credit,12,6825.3,3,3
2025-03-20,PF,tap,normal,D0/Nitro,credit,12,2153507.96,1297,1164
2025-03-20,PJ,pos,intermediary,D1Anticipation,credit,12,1443480,333,254
2025-03-20,PJ,tap,normal,D0/Nitro,credit,12,271130.11,128,118
2025-03-20,PJ,tap,normal,D1Anticipation,credit,12,2859261.45,598,529
2025-03-20,PJ,link,domination,D1Anticipation,credit,12,173844.63,54,37
2025-03-20,PJ,link,normal,D0/Nitro,credit,12,303201.65,188,172
2025-03-20,PJ,pos,normal,D1Anticipation,credit,12,6466180.07,1440,1209
2025-03-20,PJ,link,intermediary,D1Anticipation,credit,12,145415.7,39,34
2025-03-20,PJ,pos,aggressive,D0/Nitro,credit,12,37891.4,14,13
2025-03-20,PF,link,aggressive,D1Anticipation,credit,12,496.77,1,1
2025-03-20,PF,link,normal,D0/Nitro,credit,12,723633.46,575,560
2025-03-20,PF,link,domination,D1Anticipation,credit,12,6000,1,1
2025-03-20,PF,tap,normal,D1Anticipation,credit,12,5249363.4,2136,1959
2025-03-20,PJ,tap,intermediary,D1Anticipation,credit,12,309993.07,47,36
2025-03-20,PF,pos,intermediary,D1Anticipation,credit,12,427,1,1
2025-03-20,PJ,tap,intermediary,D0/Nitro,credit,12,591.06,1,1
2025-03-20,PJ,tap,domination,D0/Nitro,credit,12,9000,1,1
2025-03-20,PJ,pos,normal,D0/Nitro,credit,12,200246.33,100,91
2025-03-20,PF,link,normal,D1Anticipation,credit,12,655471.74,399,387
2025-03-20,PJ,tap,domination,D1Anticipation,credit,12,363406.33,61,34
2025-03-20,PF,tap,aggressive,D1Anticipation,credit,12,88263.11,15,8
2025-03-20,PF,tap,domination,D1Anticipation,credit,12,14385.86,3,3
2025-03-20,PJ,link,aggressive,D0/Nitro,credit,12,19063.98,7,7
2025-03-20,PF,link,aggressive,D0/Nitro,credit,12,2500,1,1
2025-03-21,PF,tap,normal,D1Anticipation,debit,1,895188.11,22288,12821
2025-03-21,PJ,tap,normal,D0/Nitro,credit,1,1902675.47,9769,7440
2025-03-21,PJ,pos,intermediary,D1Anticipation,credit,1,2026816.98,21788,3447
2025-03-21,PJ,pos,aggressive,D0/Nitro,debit,1,327485.11,8353,695
2025-03-21,PJ,pix,domination,Pix,uninformed,1,1858559.05,14910,1251
2025-03-21,PF,tap,intermediary,D1Anticipation,credit,1,9294,10,7
2025-03-21,PJ,pos,intermediary,D0/Nitro,credit,1,120676.42,1388,203
2025-03-21,PF,pos,normal,D0/Nitro,debit,1,40392.95,1233,314
2025-03-21,PJ,pos,domination,D0/Nitro,debit,1,60513.02,1067,72
2025-03-21,PJ,tap,intermediary,D1Anticipation,debit,1,19722.72,161,67
2025-03-21,PJ,tap,aggressive,D0/Nitro,debit,1,9583.04,87,39
2025-03-21,PJ,tap,domination,D1Anticipation,debit,1,14290.89,63,33
2025-03-21,PF,tap,intermediary,D0/Nitro,credit,1,1370.37,16,8
2025-03-21,PF,tap,domination,D0/Nitro,credit,1,832.8,2,2
2025-03-21,PF,tap,aggressive,D1Anticipation,credit,1,29688.68,20,14
2025-03-21,PF,link,aggressive,D1Anticipation,credit,1,5900.18,8,5
2025-03-21,PJ,tap,aggressive,D1Anticipation,debit,1,34257.36,341,172
2025-03-21,PJ,link,domination,D0/Nitro,credit,1,46.9,1,1
2025-03-21,PF,pos,normal,D1Anticipation,credit,1,73076.97,1243,594
2025-03-21,PJ,pos,aggressive,D1Anticipation,debit,1,4543740.75,90703,9589
2025-03-21,PJ,link,domination,D1Anticipation,credit,1,119390.83,113,90
2025-03-21,PJ,pos,normal,D0/Nitro,credit,1,2658424.14,40279,15778
2025-03-21,PJ,pos,domination,D1Anticipation,debit,1,1947922.83,22267,1508
2025-03-21,PF,link,normal,D1Anticipation,credit,1,720652.56,3244,3018
2025-03-21,PJ,tap,intermediary,D0/Nitro,debit,1,2406.61,8,7
2025-03-21,PJ,bank_slip,aggressive,Bank Slip,uninformed,1,62557.05,23,14
2025-03-21,PF,tap,normal,D0/Nitro,debit,1,3919162.66,67741,41273
2025-03-21,PF,link,intermediary,D0/Nitro,credit,1,4.24,1,1
2025-03-21,PF,tap,aggressive,D1Anticipation,debit,1,2145.6,20,8
2025-03-21,PJ,pos,normal,D0/Nitro,debit,1,3411610.26,100662,18970
2025-03-21,PJ,pos,aggressive,D1Anticipation,credit,1,3403258.37,44442,9016
2025-03-21,PJ,tap,aggressive,D1Anticipation,credit,1,242035.53,439,281
2025-03-21,PJ,pos,intermediary,D0/Nitro,debit,1,145305.39,3331,212
2025-03-21,PJ,link,aggressive,D1Anticipation,credit,1,150554.2,409,319
2025-03-21,PF,tap,aggressive,D0/Nitro,credit,1,25344.3,47,31
2025-03-21,PF,pos,intermediary,D1Anticipation,credit,1,11420,8,5
2025-03-21,PF,pix,aggressive,Pix,uninformed,1,12486.8,138,23
2025-03-21,PF,tap,domination,D1Anticipation,credit,1,563.64,3,3
2025-03-21,PJ,tap,normal,D1Anticipation,credit,1,1845446.02,11018,8396
2025-03-21,PJ,pix,normal,Pix,uninformed,1,22591114.3,469200,83915
2025-03-21,PF,tap,normal,D0/Nitro,credit,1,11847280.39,78979,59906
2025-03-21,PJ,tap,normal,D0/Nitro,debit,1,518930.39,7999,4678
2025-03-21,PF,pix,intermediary,Pix,uninformed,1,3196.3,28,7
2025-03-21,PJ,tap,domination,D1Anticipation,credit,1,40245.91,62,41
2025-03-21,PJ,link,normal,D1Anticipation,credit,1,1501892.35,4472,3998
2025-03-21,PF,link,domination,D1Anticipation,credit,1,4500,1,1
2025-03-21,PJ,tap,normal,D1Anticipation,debit,1,475654.2,7626,4748
2025-03-21,PJ,pix,intermediary,Pix,uninformed,1,2263966.63,30148,2853
2025-03-21,PF,link,normal,D0/Nitro,credit,1,1869291.17,8149,7457
2025-03-21,PJ,pos,aggressive,D0/Nitro,credit,1,274039.51,3669,642
2025-03-21,PJ,link,intermediary,D1Anticipation,credit,1,118781.12,214,171
2025-03-21,PJ,tap,intermediary,D0/Nitro,credit,1,44886.62,18,15
2025-03-21,PF,pos,aggressive,D1Anticipation,debit,1,310,12,4
2025-03-21,PF,pos,aggressive,D0/Nitro,debit,1,724.71,19,1
2025-03-21,PF,tap,aggressive,D0/Nitro,debit,1,3463.67,61,20
2025-03-21,PF,pos,aggressive,D1Anticipation,credit,1,60,2,2
2025-03-21,PF,pos,normal,D1Anticipation,debit,1,83511.25,2375,658
2025-03-21,PJ,pos,normal,D1Anticipation,debit,1,15954071.44,387221,90397
2025-03-21,PJ,link,normal,D0/Nitro,credit,1,750614.96,2055,1866
2025-03-21,PJ,pos,domination,D1Anticipation,credit,1,1634203.66,12060,1442
2025-03-21,PJ,bank_slip,normal,Bank Slip,uninformed,1,443852.46,405,276
2025-03-21,PF,pos,normal,D0/Nitro,credit,1,37218.29,461,250
2025-03-21,PJ,tap,aggressive,D0/Nitro,credit,1,165706.19,146,90
2025-03-21,PF,tap,intermediary,D0/Nitro,debit,1,567.64,9,7
2025-03-21,PJ,pos,domination,D0/Nitro,credit,1,53486.71,490,69
2025-03-21,PF,link,aggressive,D0/Nitro,credit,1,594.05,4,4
2025-03-21,PJ,tap,intermediary,D1Anticipation,credit,1,91187.83,181,110
2025-03-21,PJ,pix,aggressive,Pix,uninformed,1,3875237.68,63389,7512
2025-03-21,PF,pos,domination,D1Anticipation,credit,1,697.14,7,3
2025-03-21,PJ,link,aggressive,D0/Nitro,credit,1,45371.33,65,50
2025-03-21,PJ,pos,intermediary,D1Anticipation,debit,1,2639552.4,43675,3668
2025-03-21,PJ,link,intermediary,D0/Nitro,credit,1,23288.87,20,16
2025-03-21,PJ,tap,domination,D0/Nitro,credit,1,15826.88,12,10
2025-03-21,PF,tap,intermediary,D1Anticipation,debit,1,811.9,7,6
2025-03-21,PF,tap,domination,D1Anticipation,debit,1,592.69,10,4
2025-03-21,PF,pos,aggressive,D0/Nitro,credit,1,717.84,9,2
2025-03-21,PF,pos,intermediary,D1Anticipation,debit,1,392,5,4
2025-03-21,PF,tap,normal,D1Anticipation,credit,1,3583495.88,25862,20005
2025-03-21,PJ,pos,normal,D1Anticipation,credit,1,13772602.85,199397,81170
2025-03-21,PF,bank_slip,normal,Bank Slip,uninformed,1,147402.22,294,257
2025-03-21,PF,pix,domination,Pix,uninformed,1,4383.08,51,6
2025-03-21,PJ,bank_slip,intermediary,Bank Slip,uninformed,1,6328.58,4,4
2025-03-21,PF,pos,domination,D1Anticipation,debit,1,955.5,21,1
2025-03-21,PJ,bank_slip,domination,Bank Slip,uninformed,1,7213.56,9,8
2025-03-21,PJ,tap,domination,D0/Nitro,debit,1,115.44,5,5
2025-03-21,PF,link,domination,D0/Nitro,credit,1,327.1,2,2
2025-03-21,PF,pix,normal,Pix,uninformed,1,3332793.98,35919,15371
2025-03-21,PJ,pos,aggressive,D1Anticipation,credit,2,1265698.46,4129,2928
2025-03-21,PF,tap,normal,D1Anticipation,credit,2,1473811.61,3811,3650
2025-03-21,PJ,pos,normal,D1Anticipation,credit,2,5406831.58,19856,16920
2025-03-21,PJ,tap,domination,D0/Nitro,credit,2,29493.96,6,6
2025-03-21,PF,tap,aggressive,D1Anticipation,credit,2,2854.76,8,8
2025-03-21,PJ,tap,intermediary,D0/Nitro,credit,2,5185.09,3,3
2025-03-21,PF,tap,aggressive,D0/Nitro,credit,2,1191.42,3,3
2025-03-21,PF,tap,normal,D0/Nitro,credit,2,3112716.91,9575,8873
2025-03-21,PF,tap,domination,D1Anticipation,credit,2,35,1,1
2025-03-21,PJ,link,domination,D1Anticipation,credit,2,132437.47,106,73
2025-03-21,PF,link,normal,D1Anticipation,credit,2,711568.98,2398,2270
2025-03-21,PJ,tap,intermediary,D1Anticipation,credit,2,18833.58,30,25
2025-03-21,PJ,pos,intermediary,D1Anticipation,credit,2,831280.51,2338,1401
2025-03-21,PJ,tap,aggressive,D0/Nitro,credit,2,18075.06,18,16
2025-03-21,PJ,tap,domination,D1Anticipation,credit,2,23765.22,26,22
2025-03-21,PF,link,domination,D1Anticipation,credit,2,526.8,3,2
2025-03-21,PJ,tap,normal,D1Anticipation,credit,2,868282.57,1773,1703
2025-03-21,PJ,link,normal,D1Anticipation,credit,2,1280207.87,3572,3262
2025-03-21,PJ,pos,normal,D0/Nitro,credit,2,789822.94,2262,2002
2025-03-21,PF,pos,normal,D1Anticipation,credit,2,23554.51,96,84
2025-03-21,PF,pos,normal,D0/Nitro,credit,2,13584.9,33,32
2025-03-21,PJ,tap,normal,D0/Nitro,credit,2,447499.61,1043,1001
2025-03-21,PJ,link,aggressive,D1Anticipation,credit,2,192816.1,388,305
2025-03-21,PF,link,aggressive,D1Anticipation,credit,2,2572.38,5,5
2025-03-21,PJ,link,aggressive,D0/Nitro,credit,2,18001.95,32,29
2025-03-21,PJ,pos,intermediary,D0/Nitro,credit,2,28454.98,74,51
2025-03-21,PJ,pos,domination,D0/Nitro,credit,2,20915.49,35,18
2025-03-21,PJ,pos,domination,D1Anticipation,credit,2,527514.12,1389,698
2025-03-21,PJ,link,domination,D0/Nitro,credit,2,14737.71,6,6
2025-03-21,PJ,link,intermediary,D1Anticipation,credit,2,93031.92,179,141
2025-03-21,PJ,tap,aggressive,D1Anticipation,credit,2,94151.26,97,83
2025-03-21,PJ,link,intermediary,D0/Nitro,credit,2,26081.23,22,16
2025-03-21,PF,pos,aggressive,D1Anticipation,credit,2,229.7,1,1
2025-03-21,PJ,pos,aggressive,D0/Nitro,credit,2,51558.28,178,131
2025-03-21,PF,tap,domination,D0/Nitro,credit,2,507.85,1,1
2025-03-21,PF,link,normal,D0/Nitro,credit,2,1090032.07,3396,3284
2025-03-21,PF,tap,intermediary,D0/Nitro,credit,2,1551.43,4,3
2025-03-21,PJ,link,normal,D0/Nitro,credit,2,456876.06,976,936
2025-03-21,PF,tap,intermediary,D1Anticipation,credit,2,3145.57,5,5
2025-03-21,PJ,tap,normal,D1Anticipation,credit,3,1064222.37,1293,1241
2025-03-21,PJ,pos,aggressive,D1Anticipation,credit,3,1647238.43,2784,2180
2025-03-21,PJ,tap,normal,D0/Nitro,credit,3,481917.72,631,609
2025-03-21,PF,link,aggressive,D1Anticipation,credit,3,1452.62,8,5
2025-03-21,PF,link,normal,D1Anticipation,credit,3,973981.53,1918,1826
2025-03-21,PJ,pos,normal,D0/Nitro,credit,3,683694.56,1117,1018
2025-03-21,PF,tap,intermediary,D0/Nitro,credit,3,200,1,1
2025-03-21,PJ,tap,intermediary,D0/Nitro,credit,3,2456.99,4,4
2025-03-21,PF,pos,aggressive,D1Anticipation,credit,3,160,1,1
2025-03-21,PF,pos,normal,D1Anticipation,credit,3,21728,50,44
2025-03-21,PJ,link,normal,D1Anticipation,credit,3,2269281.71,3450,3098
2025-03-21,PJ,link,normal,D0/Nitro,credit,3,568787.13,790,749
2025-03-21,PJ,link,intermediary,D1Anticipation,credit,3,277327.84,266,181
2025-03-21,PJ,tap,aggressive,D1Anticipation,credit,3,133812.19,97,94
2025-03-21,PJ,link,domination,D0/Nitro,credit,3,22851.75,12,11
2025-03-21,PF,link,domination,D0/Nitro,credit,3,1229.9,2,2
2025-03-21,PF,tap,intermediary,D1Anticipation,credit,3,1165,3,3
2025-03-21,PF,tap,aggressive,D0/Nitro,credit,3,643.15,2,2
2025-03-21,PF,pos,normal,D0/Nitro,credit,3,12662.18,18,17
2025-03-21,PJ,tap,domination,D1Anticipation,credit,3,82176.04,17,14
2025-03-21,PJ,link,domination,D1Anticipation,credit,3,160305.72,143,97
2025-03-21,PJ,pos,domination,D1Anticipation,credit,3,756526.33,967,571
2025-03-21,PF,link,normal,D0/Nitro,credit,3,1064592.49,2091,2028
2025-03-21,PJ,link,aggressive,D1Anticipation,credit,3,369022.85,522,388
2025-03-21,PJ,pos,intermediary,D1Anticipation,credit,3,932386.81,1604,1092
2025-03-21,PJ,tap,aggressive,D0/Nitro,credit,3,12930.54,10,10
2025-03-21,PF,link,intermediary,D1Anticipation,credit,3,800,1,1
2025-03-21,PF,tap,normal,D1Anticipation,credit,3,1605142.28,2638,2542
2025-03-21,PJ,pos,aggressive,D0/Nitro,credit,3,49642.55,89,78
2025-03-21,PJ,link,aggressive,D0/Nitro,credit,3,35265.99,43,35
2025-03-21,PJ,pos,domination,D0/Nitro,credit,3,11340.81,18,14
2025-03-21,PJ,link,intermediary,D0/Nitro,credit,3,26507.64,24,18
2025-03-21,PJ,pos,intermediary,D0/Nitro,credit,3,28400.56,45,36
2025-03-21,PF,link,aggressive,D0/Nitro,credit,3,2593.02,4,3
2025-03-21,PJ,pos,normal,D1Anticipation,credit,3,6129521.53,11976,10644
2025-03-21,PF,link,intermediary,D0/Nitro,credit,3,342.82,1,1
2025-03-21,PF,tap,domination,D1Anticipation,credit,3,4122.9,7,3
2025-03-21,PJ,tap,intermediary,D1Anticipation,credit,3,62829.55,29,28
2025-03-21,PF,pos,intermediary,D1Anticipation,credit,3,2702,3,2
2025-03-21,PF,tap,aggressive,D1Anticipation,credit,3,11633.53,6,3
2025-03-21,PF,tap,normal,D0/Nitro,credit,3,2665441.22,5250,4999
2025-03-21,PJ,tap,domination,D0/Nitro,credit,3,4759.67,2,2
2025-03-21,PJ,tap,intermediary,D1Anticipation,credit,4,61953.51,26,25
2025-03-21,PJ,pos,intermediary,D0/Nitro,credit,4,21821.66,19,13
2025-03-21,PF,link,intermediary,D1Anticipation,credit,4,1160.13,2,2
2025-03-21,PJ,tap,domination,D0/Nitro,credit,4,370,1,1
2025-03-21,PF,tap,normal,D1Anticipation,credit,4,1387048.75,1620,1575
2025-03-21,PJ,pos,aggressive,D1Anticipation,credit,4,941130.88,1150,1008
2025-03-21,PJ,pos,normal,D0/Nitro,credit,4,465338.36,510,492
2025-03-21,PJ,link,intermediary,D1Anticipation,credit,4,171940.27,118,107
2025-03-21,PJ,pos,aggressive,D0/Nitro,credit,4,42399.94,48,47
2025-03-21,PJ,link,domination,D1Anticipation,credit,4,139845.12,78,53
